year	category	text	frequency	sentiment
2010	miscellaneous	third world country	1	0.5
2010	miscellaneous	hoods	1	0.5
2010	miscellaneous	greenwood	1	0.5
2010	miscellaneous	delta	1	0.5
2010	miscellaneous	stenberg v carhart	1	0.5
2010	miscellaneous	bushinitiated	1	0.5
2010	miscellaneous	commission 	1	0.5
2010	miscellaneous	methodist	1	0.5
2010	miscellaneous	council of conservative pedophiles	1	0.5
2010	miscellaneous	secession ball	1	0.5
2010	miscellaneous	year pushing rope	1	0.5
2010	miscellaneous	blue dog	1	0.5
2010	miscellaneous	censorship	1	0.5
2010	miscellaneous	silence  death	1	0.20029999999999998
2010	miscellaneous	american portraiture	1	0.5
2010	miscellaneous	usbacked	1	0.5
2010	miscellaneous	very serious people	1	0.42435
2010	miscellaneous	super rich	1	0.9088
2010	miscellaneous	exchequer	1	0.5
2010	miscellaneous	waltons	1	0.5
2010	miscellaneous	kenneth branaghdirected	1	0.5
2010	miscellaneous	folks	1	0.5
2010	miscellaneous	central azeri	1	0.5
2010	miscellaneous	field of dreams	1	0.70095
2010	miscellaneous	tea partying	1	0.6909
2010	miscellaneous	norfolksuffolk	1	0.5
2010	miscellaneous	poor	1	0.26165
2010	miscellaneous	thank god 	1	0.7787
2010	miscellaneous	espionage act	1	0.5
2010	miscellaneous	repub	1	0.5
2010	miscellaneous	afghanled	1	0.5
2010	miscellaneous	us interests	1	0.625
2010	miscellaneous	ask don	1	0.5
2010	miscellaneous	abomb parts	1	0.5
2010	miscellaneous	fraudclosure	1	0.5
2010	miscellaneous	the marriage of figaro	1	0.5
2010	miscellaneous	ordinance of secession	1	0.5
2010	miscellaneous	virtually speaking	1	0.5
2010	miscellaneous	fairfax	1	0.5
2010	miscellaneous	weaver	1	0.5
2010	miscellaneous	kanamits	1	0.5
2010	miscellaneous	smarter cities	1	0.7294
2010	miscellaneous	big society	1	0.5
2010	miscellaneous	condem	1	0.5
2010	miscellaneous	romebased	1	0.5
2010	miscellaneous	us ideas	1	0.5
2010	miscellaneous	beaten path	1	0.28925
2010	miscellaneous	are the world	1	0.5
2010	miscellaneous	godwinian	1	0.5
2010	miscellaneous	antisharia	1	0.5
2010	miscellaneous	kentucky derby	1	0.5
2010	miscellaneous	battle for social security	1	0.4742
2010	miscellaneous	commons	1	0.5
2010	miscellaneous	social welfare bill	1	0.5
2010	miscellaneous	seanad	1	0.5
2010	miscellaneous	wasilla wonder	1	0.5
2010	miscellaneous	month	1	0.5
2010	miscellaneous	hacktivist	1	0.5
2010	miscellaneous	oopsie 	1	0.5
2010	miscellaneous	chambers	1	0.5
2010	miscellaneous	game change	1	0.5
2010	miscellaneous	american dream act	1	0.625
2010	miscellaneous	french syrian	1	0.5
2010	miscellaneous	gripen	1	0.5
2010	miscellaneous	american hot wax	1	0.5
2010	miscellaneous	turtle	1	0.5
2010	miscellaneous	conservatism	1	0.5
2010	miscellaneous	flintstone truther	1	0.5
2010	miscellaneous	south essex	1	0.5
2010	miscellaneous	trouble	1	0.29905000000000004
2010	miscellaneous	extended benefits	1	0.6909
2010	miscellaneous	founding leaders	1	0.5
2010	miscellaneous	no labels	1	0.352
2010	miscellaneous	government	1	0.5
2010	miscellaneous	frenchbased	1	0.5
2010	miscellaneous	panamanians	1	0.5
2010	miscellaneous	cdo	1	0.5
2010	miscellaneous	doom index	1	0.29905000000000004
2010	miscellaneous	francogerman	1	0.5
2010	miscellaneous	arabpersian	1	0.5
2010	miscellaneous	lawrencia  bambi	1	0.5
2010	miscellaneous	first thanksgiving	1	0.5
2010	miscellaneous	always look on the bright side of life	1	0.7202
2010	miscellaneous	giving pledge	1	0.67
2010	miscellaneous	englishmen	1	0.5
2010	miscellaneous	pelican	1	0.5
2010	miscellaneous	oecd	1	0.5
2010	miscellaneous	thanksgiving days	1	0.5
2010	miscellaneous	american political system	1	0.5
2010	miscellaneous	conservativegreen	1	0.5
2010	miscellaneous	iberian	1	0.5
2010	miscellaneous	first thanksgiving 	1	0.5
2010	miscellaneous	electric volt	1	0.5
2010	miscellaneous	delayengineered	1	0.5
2010	miscellaneous	tweet	1	0.5
2010	miscellaneous	ravalli county fairground	1	0.5
2010	miscellaneous	midterms	1	0.5
2010	miscellaneous	the nation	1	0.5
2010	miscellaneous	american rehab	1	0.5
2010	miscellaneous	war games	1	0.20029999999999998
2010	miscellaneous	iranian regime	1	0.5
2010	miscellaneous	television  hulk	1	0.5
2010	miscellaneous	incredible hulk	1	0.5
2010	miscellaneous	caucasian	1	0.5
2010	miscellaneous	fox lite	1	0.5
2010	miscellaneous	lgbtq	1	0.5
2010	miscellaneous	escherlike	1	0.5
2010	miscellaneous	talmudic	1	0.5
2010	miscellaneous	american crossroads	1	0.5
2010	miscellaneous	american kills	1	0.22885
2010	miscellaneous	driving miss nancy	1	0.42345
2010	miscellaneous	martian	1	0.5
2010	miscellaneous	flemish	1	0.5
2010	miscellaneous	irish need apply	1	0.5
2010	miscellaneous	rubin	1	0.5
2010	miscellaneous	purple widow senator 	1	0.5
2010	miscellaneous	asian century	1	0.5
2010	miscellaneous	health transformation	1	0.5
2010	miscellaneous	imf	1	0.5
2010	miscellaneous	united	1	0.71075
2010	miscellaneous	higher education act	1	0.5
2010	miscellaneous	anointed one	1	0.5
2010	miscellaneous	republicaninflicted	1	0.5
2010	miscellaneous	malaysians	1	0.5
2010	miscellaneous	strongjewish	1	0.5
2010	miscellaneous	larouche	1	0.5
2010	miscellaneous	daily beast	1	0.5
2010	miscellaneous	hills will have eyes	1	0.5
2010	miscellaneous	troubled asset relief program	1	0.6909
2010	miscellaneous	bush clan	1	0.5
2010	miscellaneous	lauer	1	0.5
2010	miscellaneous	marine corps	1	0.5
2010	miscellaneous	prodemocratic	1	0.5
2010	miscellaneous	the political brain	1	0.5
2010	miscellaneous	much apu about nothing	1	0.5
2010	miscellaneous	dictators prefer armed citizens	1	0.5
2010	miscellaneous	deadly spin	1	0.5
2010	miscellaneous	sheriff deputies	1	0.5
2010	miscellaneous	signet	1	0.5
2010	miscellaneous	republican lite	1	0.5
2010	miscellaneous	dow jones industrial index	1	0.5
2010	miscellaneous	american wan	1	0.5
2010	miscellaneous	cryin  boehners	1	0.5
2010	miscellaneous	marine corps  well	1	0.6366
2010	miscellaneous	foxcablevision	1	0.5
2010	miscellaneous	whitmans	1	0.5
2010	miscellaneous	senate race	1	0.5
2010	miscellaneous	fifth district	1	0.5
2010	miscellaneous	rally	1	0.5
2010	miscellaneous	antibeck	1	0.5
2010	miscellaneous	storm king	1	0.5
2010	miscellaneous	iowabased	1	0.5
2010	miscellaneous	glasssteagall	1	0.5
2010	miscellaneous	gses	1	0.5
2010	miscellaneous	fraud 	1	0.20705
2010	miscellaneous	antifeingold	1	0.5
2010	miscellaneous	best defense	1	0.8453999999999999
2010	miscellaneous	mcconnell	1	0.5
2010	miscellaneous	liberal	1	0.5
2010	miscellaneous	log cabin republican	1	0.5
2010	miscellaneous	spanishamerican	1	0.5
2010	miscellaneous	repubicans	1	0.5
2010	miscellaneous	cultural elite	1	0.5
2010	miscellaneous	price is right	1	0.5
2010	miscellaneous	democratic state	1	0.5
2010	miscellaneous	republicorp	1	0.5
2010	miscellaneous	texasmexico	1	0.5
2010	miscellaneous	beijing fundraiser	1	0.5
2010	miscellaneous	belgianbased	1	0.5
2010	miscellaneous	e	1	0.5
2010	miscellaneous	democratic values	1	0.70095
2010	miscellaneous	republicos	1	0.5
2010	miscellaneous	grandpuits	1	0.5
2010	miscellaneous	kenyans	1	0.5
2010	miscellaneous	randy	1	0.5
2010	miscellaneous	gun show	1	0.32999999999999996
2010	miscellaneous	welsh	1	0.5
2010	miscellaneous	limbaughpalin	1	0.5
2010	miscellaneous	free markets	1	0.7553000000000001
2010	miscellaneous	dropzone bill	1	0.5
2010	miscellaneous	lone wolf resistance newsletter	1	0.3634
2010	miscellaneous	deacon	1	0.5
2010	miscellaneous	rancho mirage	1	0.5
2010	miscellaneous	us senate 	1	0.5
2010	miscellaneous	washoe county registrar	1	0.5
2010	miscellaneous	gotv	1	0.5
2010	miscellaneous	christiantheocratic	1	0.5
2010	miscellaneous	white revolution	1	0.5
2010	miscellaneous	world order	1	0.5
2010	miscellaneous	hopfinger	1	0.5
2010	miscellaneous	blues	1	0.5
2010	miscellaneous	roman bleepin  empire	1	0.5
2010	miscellaneous	craigslist	1	0.5
2010	miscellaneous	intelligent design	1	0.7294
2010	miscellaneous	sterns	1	0.5
2010	miscellaneous	russian jewish	1	0.5
2010	miscellaneous	baylor	1	0.5
2010	miscellaneous	coal country radio	1	0.5
2010	miscellaneous	dirty sexy politics	1	0.5640000000000001
2010	miscellaneous	outlaws	1	0.5
2010	miscellaneous	national league championship series	1	0.7202
2010	miscellaneous	jeffersonian	1	0.5
2010	miscellaneous	teapublican	1	0.5
2010	miscellaneous	sarkosy	1	0.5
2010	miscellaneous	shruteesque	1	0.5
2010	miscellaneous	the view	1	0.5
2010	miscellaneous	bloomington	1	0.5
2010	miscellaneous	yakima tea partier	1	0.67
2010	miscellaneous	pinellas county jail	1	0.5
2010	miscellaneous	autism guest	1	0.5
2010	miscellaneous	orthodox jewish	1	0.5
2010	miscellaneous	magnum	1	0.5
2010	miscellaneous	gets better	1	0.7202
2010	miscellaneous	live	1	0.5
2010	miscellaneous	first amendmentprotected	1	0.5
2010	miscellaneous	teabircher	1	0.5
2010	miscellaneous	gay pride parade	1	0.67
2010	miscellaneous	african american vote	1	0.5
2010	miscellaneous	office sought	1	0.5
2010	miscellaneous	demolition man	1	0.5
2010	miscellaneous	texasspecific	1	0.5
2010	miscellaneous	new yorknew jersey	1	0.5
2010	miscellaneous	lucent	1	0.5
2010	miscellaneous	green military	1	0.5
2010	miscellaneous	wars landover baptist church	1	0.2213
2010	miscellaneous	battlefield dagblog	1	0.30910000000000004
2010	miscellaneous	cd stuck	1	0.375
2010	miscellaneous	american democracy	1	0.5
2010	miscellaneous	americanized	1	0.5
2010	miscellaneous	confederates	1	0.5
2010	miscellaneous	confederate civil war	1	0.20029999999999998
2010	miscellaneous	mr cranick	1	0.5
2010	miscellaneous	feminized christianity	1	0.5
2010	miscellaneous	iou	1	0.58895
2010	miscellaneous	fire	1	0.32999999999999996
2010	miscellaneous	south politics	1	0.5
2010	miscellaneous	old black magic	1	0.5
2010	miscellaneous	judiciary committee	1	0.5
2010	miscellaneous	ingsoc	1	0.5
2010	miscellaneous	newspeak	1	0.5
2010	miscellaneous	market ticker	1	0.5
2010	miscellaneous	blue wave	1	0.5
2010	miscellaneous	atomic energy committee	1	0.6366
2010	miscellaneous	spartanburg church	1	0.5
2010	miscellaneous	global citizens united	1	0.71075
2010	miscellaneous	cavuto	1	0.5
2010	miscellaneous	palins 	1	0.5
2010	miscellaneous	mudflats	1	0.5
2010	miscellaneous	ordinary gentlemen	1	0.5
2010	miscellaneous	kentuckybased	1	0.5
2010	miscellaneous	friend	1	0.74695
2010	miscellaneous	member of congress	1	0.5
2010	miscellaneous	concerned taxpayers	1	0.5
2010	miscellaneous	phelpses	1	0.5
2010	miscellaneous	dead soldiers	1	0.17570000000000002
2010	miscellaneous	young gun	1	0.32999999999999996
2010	miscellaneous	fun	1	0.7553000000000001
2010	miscellaneous	spartanburg heraldjournal	1	0.5
2010	miscellaneous	greater freedom rally	1	0.88585
2010	miscellaneous	prophet	1	0.5
2010	miscellaneous	non muslims	1	0.5
2010	miscellaneous	pumping iron	1	0.5
2010	miscellaneous	young guns	1	0.5
2010	miscellaneous	institute	1	0.5
2010	miscellaneous	factcheckorg	1	0.5
2010	miscellaneous	cdos	1	0.5
2010	miscellaneous	new yorkbound	1	0.5
2010	miscellaneous	american security	1	0.67
2010	miscellaneous	wto	1	0.5
2010	miscellaneous	ground	1	0.5
2010	miscellaneous	hell yeah 	1	0.23665000000000003
2010	miscellaneous	chicagoan	1	0.5
2010	miscellaneous	us income gap widening again	1	0.5
2010	miscellaneous	new republican alchemists	1	0.5
2010	miscellaneous	remnant	1	0.5
2010	miscellaneous	android	1	0.5
2010	miscellaneous	axcess 	1	0.5
2010	miscellaneous	nbpp	1	0.5
2010	miscellaneous	take our jobs	1	0.5
2010	miscellaneous	director	1	0.5
2010	miscellaneous	jerry springerlike	1	0.5
2010	miscellaneous	fox news s	1	0.5
2010	miscellaneous	antiobama tea parties	1	0.70095
2010	miscellaneous	scottish highland games	1	0.5
2010	miscellaneous	troopstoteachers program	1	0.5
2010	miscellaneous	defense appropriations act	1	0.5640000000000001
2010	miscellaneous	obamacare reality	1	0.5
2010	miscellaneous	since world war ii	1	0.20029999999999998
2010	miscellaneous	millionaire	1	0.5
2010	miscellaneous	luo	1	0.5
2010	miscellaneous	superguy	1	0.5
2010	miscellaneous	teach for america	1	0.5
2010	miscellaneous	wellpoint we trust	1	0.7553000000000001
2010	miscellaneous	lamb	1	0.5
2010	miscellaneous	presidential nomination	1	0.5
2010	miscellaneous	holy grail	1	0.5
2010	miscellaneous	austrianschool	1	0.5
2010	miscellaneous	restore sanity	1	0.648
2010	miscellaneous	rally to restore sanity	1	0.648
2010	miscellaneous	blue americabacked	1	0.5
2010	miscellaneous	santorumrelated	1	0.5
2010	miscellaneous	exum	1	0.5
2010	miscellaneous	happy days are here again	1	0.7859499999999999
2010	miscellaneous	breitbarts	1	0.5
2010	miscellaneous	communications act	1	0.5
2010	miscellaneous	democratic leadership	1	0.5
2010	miscellaneous	national lampoon	1	0.5
2010	miscellaneous	little rock nine	1	0.5
2010	miscellaneous	homegrown terrorists pose biggest threat	1	0.0912
2010	miscellaneous	terrorist threat	1	0.07790000000000002
2010	miscellaneous	excluded	1	0.32999999999999996
2010	miscellaneous	republicanbashing	1	0.5
2010	miscellaneous	neurostar tms therapy	1	0.5
2010	miscellaneous	shoals	1	0.5
2010	miscellaneous	ny mosque won	1	0.7859499999999999
2010	miscellaneous	marriage matters	1	0.5129
2010	miscellaneous	pamela gellerlike	1	0.5
2010	miscellaneous	muppet show	1	0.5
2010	miscellaneous	chinook	1	0.5
2010	miscellaneous	edwardian	1	0.5
2010	miscellaneous	only connect	1	0.5
2010	miscellaneous	thailandbased	1	0.5
2010	miscellaneous	monitorsponsored	1	0.5
2010	miscellaneous	guard home	1	0.5
2010	miscellaneous	american awakening	1	0.5
2010	miscellaneous	mall saturday	1	0.5
2010	miscellaneous	scheblers	1	0.5
2010	miscellaneous	eat pray love	1	0.87895
2010	miscellaneous	southern baptists	1	0.5
2010	miscellaneous	the volunteer state	1	0.5
2010	miscellaneous	murkowski	1	0.5
2010	miscellaneous	lt governor	1	0.5
2010	miscellaneous	banking act	1	0.5
2010	miscellaneous	fair tax	1	0.6591
2010	miscellaneous	gulf coast sorry	1	0.4614
2010	miscellaneous	hutus	1	0.5
2010	miscellaneous	saddamdrones	1	0.5
2010	miscellaneous	tutsis	1	0.5
2010	miscellaneous	producers  blog	1	0.5
2010	miscellaneous	antiwoodstock	1	0.5
2010	miscellaneous	gop character counts	1	0.5
2010	miscellaneous	islamohobia	1	0.5
2010	miscellaneous	manchurian candidatestyle	1	0.5
2010	miscellaneous	sabbath	1	0.5
2010	miscellaneous	imam fiesal	1	0.5
2010	miscellaneous	paper s please	1	0.6591
2010	miscellaneous	always wrong	1	0.26165
2010	miscellaneous	sufis	1	0.5
2010	miscellaneous	historic kennedynixon campaign	1	0.5
2010	miscellaneous	goldwater year	1	0.5
2010	miscellaneous	guardians	1	0.5
2010	miscellaneous	senators  twitter	1	0.5
2010	miscellaneous	labor	1	0.5
2010	miscellaneous	wright county egg	1	0.5
2010	miscellaneous	bar	1	0.5
2010	miscellaneous	major crimes unit	1	0.5
2010	miscellaneous	forbes 	1	0.5
2010	miscellaneous	malthusian	1	0.5
2010	miscellaneous	story from hoft	1	0.5
2010	miscellaneous	democraticstronghold	1	0.5
2010	miscellaneous	maoists	1	0.5
2010	miscellaneous	scriptural	1	0.5
2010	miscellaneous	muckers	1	0.5
2010	miscellaneous	sixfigure	1	0.5
2010	miscellaneous	murdoch	1	0.5
2010	miscellaneous	commitment with america	1	0.6909
2010	miscellaneous	questions	1	0.5
2010	miscellaneous	talibanled	1	0.5
2010	miscellaneous	us epa	1	0.5
2010	miscellaneous	republican us	1	0.5
2010	miscellaneous	smerican	1	0.5
2010	miscellaneous	ol brad	1	0.5
2010	miscellaneous	soontobereleased madden nfl	1	0.5
2010	miscellaneous	hollywoodcrafted	1	0.5
2010	miscellaneous	pts pac	1	0.5
2010	miscellaneous	usc	1	0.5
2010	miscellaneous	commission s	1	0.5
2010	miscellaneous	summer dinner speaker	1	0.5
2010	miscellaneous	triangulation strategies	1	0.5
2010	miscellaneous	baby boomer	1	0.5
2010	miscellaneous	grand isle	1	0.7294
2010	miscellaneous	american apocalypse	1	0.5
2010	miscellaneous	americanborn islamic	1	0.5
2010	miscellaneous	the bankruptcy boys	1	0.5
2010	miscellaneous	awl	1	0.5
2010	miscellaneous	otter	1	0.5
2010	miscellaneous	allpurpose drivethru jesuslovin	1	0.5
2010	miscellaneous	furtive glance emptywheel	1	0.5
2010	miscellaneous	obama ticket	1	0.5
2010	miscellaneous	jamie	1	0.5
2010	miscellaneous	illegal immigration	1	0.2213
2010	miscellaneous	patriotscam	1	0.5
2010	miscellaneous	isps	1	0.5
2010	miscellaneous	open internet coalition	1	0.5
2010	miscellaneous	googleverizon	1	0.5
2010	miscellaneous	sun	1	0.5
2010	miscellaneous	israeli nazi	1	0.5
2010	miscellaneous	commerce clause	1	0.5
2010	miscellaneous	bush legacy	1	0.5
2010	miscellaneous	blackberry 	1	0.5
2010	miscellaneous	national urban league convention	1	0.5
2010	miscellaneous	wahabi	1	0.5
2010	miscellaneous	unitea	1	0.5
2010	miscellaneous	american heroes	1	0.7553000000000001
2010	miscellaneous	tonys	1	0.5
2010	miscellaneous	congo	1	0.5
2010	miscellaneous	american republican	1	0.5
2010	miscellaneous	wall streetrelated	1	0.5
2010	miscellaneous	wyly coyotes	1	0.5
2010	miscellaneous	details	1	0.5
2010	miscellaneous	one people	1	0.5
2010	miscellaneous	littleton republican	1	0.5
2010	miscellaneous	green on green	1	0.5
2010	miscellaneous	you just don	1	0.5
2010	miscellaneous	whip	1	0.5
2010	miscellaneous	silent coup	1	0.5
2010	miscellaneous	bad	1	0.22885
2010	miscellaneous	ugly the mahablog	1	0.24469999999999997
2010	miscellaneous	secretary vilsack	1	0.5
2010	miscellaneous	breitbartmax blumenthal	1	0.5
2010	miscellaneous	concern trolls	1	0.5
2010	miscellaneous	solidarity	1	0.648
2010	miscellaneous	gazette	1	0.5
2010	miscellaneous	almegrahi	1	0.5
2010	miscellaneous	sergeant shultzish	1	0.5
2010	miscellaneous	mr megrahi	1	0.5
2010	miscellaneous	chilcot	1	0.5
2010	miscellaneous	ambieninduced	1	0.5
2010	miscellaneous	reaction	1	0.5
2010	miscellaneous	book on the bush legacy	1	0.5
2010	miscellaneous	square dance	1	0.5
2010	miscellaneous	get fooled	1	0.30910000000000004
2010	miscellaneous	dream now series	1	0.625
2010	miscellaneous	dear	1	0.6909
2010	miscellaneous	corvette	1	0.5
2010	miscellaneous	postlabor day	1	0.5
2010	miscellaneous	pitch	1	0.5
2010	miscellaneous	hazmat	1	0.5
2010	miscellaneous	esf	1	0.5
2010	miscellaneous	bps	1	0.5
2010	miscellaneous	fareezd zakaria gps	1	0.5
2010	miscellaneous	masondixon	1	0.5
2010	miscellaneous	ruttles	1	0.5
2010	miscellaneous	what if	1	0.5
2010	miscellaneous	yall	1	0.5
2010	miscellaneous	atwateresque	1	0.5
2010	miscellaneous	the angry black man	1	0.24469999999999997
2010	miscellaneous	address	1	0.5
2010	miscellaneous	book tour	1	0.5
2010	miscellaneous	small businesses	1	0.5
2010	miscellaneous	bachmannlike	1	0.5
2010	miscellaneous	pianist	1	0.5
2010	miscellaneous	american people pacific views	1	0.5
2010	miscellaneous	major league baseball allstar game	1	0.5
2010	miscellaneous	draconian	1	0.5
2010	miscellaneous	macedonian	1	0.5
2010	miscellaneous	bukowskiesque	1	0.5
2010	miscellaneous	new orleansa	1	0.5
2010	miscellaneous	lobbyists speaking out	1	0.5
2010	miscellaneous	coalition partner	1	0.5
2010	miscellaneous	prince	1	0.5
2010	miscellaneous	riot squad	1	0.2213
2010	miscellaneous	gang of four	1	0.5
2010	miscellaneous	parents just don	1	0.5
2010	miscellaneous	lehman	1	0.5
2010	miscellaneous	save social security	1	0.8404
2010	miscellaneous	foxian	1	0.5
2010	miscellaneous	demoratic	1	0.5
2010	miscellaneous	hitlerian	1	0.5
2010	miscellaneous	one america	1	0.5
2010	miscellaneous	tar balls	1	0.5
2010	miscellaneous	swisher	1	0.5
2010	miscellaneous	society	1	0.5
2010	miscellaneous	mediaite	1	0.5
2010	miscellaneous	black panthers	1	0.5
2010	miscellaneous	vast	1	0.5
2010	miscellaneous	civil division	1	0.5
2010	miscellaneous	luntzstyle	1	0.5
2010	miscellaneous	congressional gop	1	0.5
2010	miscellaneous	news quiz	1	0.5
2010	miscellaneous	whale	1	0.5
2010	miscellaneous	embassy public affairs	1	0.5
2010	miscellaneous	maiden lane llc	1	0.5
2010	miscellaneous	adult recession	1	0.28925
2010	miscellaneous	philadelphia city franklin	1	0.5
2010	miscellaneous	empires	1	0.5
2010	miscellaneous	reclaiming rally	1	0.5
2010	miscellaneous	bircherite mormon	1	0.5
2010	miscellaneous	the big rally	1	0.5
2010	miscellaneous	customs	1	0.5
2010	miscellaneous	svengalilike	1	0.5
2010	miscellaneous	bea	1	0.5
2010	miscellaneous	next american	1	0.5
2010	miscellaneous	vj day	1	0.5
2010	miscellaneous	audio	1	0.5
2010	miscellaneous	orca network	1	0.5
2010	miscellaneous	carlton bankswannabe	1	0.5
2010	miscellaneous	us health system	1	0.5
2010	miscellaneous	busch	1	0.5
2010	miscellaneous	personal responsibility	1	0.5
2010	miscellaneous	midatlantic	1	0.5
2010	miscellaneous	morgantown	1	0.5
2010	miscellaneous	general failure	1	0.24469999999999997
2010	miscellaneous	responsible lending	1	0.6591
2010	miscellaneous	island race	1	0.5
2010	miscellaneous	 torchwood	1	0.5
2010	miscellaneous	watering hole	1	0.5
2010	miscellaneous	rushbo	1	0.5
2010	miscellaneous	bothell	1	0.5
2010	miscellaneous	outreach	1	0.6366
2010	miscellaneous	over the cliff	1	0.5
2010	miscellaneous	taliban vacation spot	1	0.5
2010	miscellaneous	mccrystal report	1	0.5
2010	miscellaneous	scientologybacked	1	0.5
2010	miscellaneous	tricity herald	1	0.5
2010	miscellaneous	pasco	1	0.5
2010	miscellaneous	dawn	1	0.5
2010	miscellaneous	bitter pills	1	0.28925
2010	miscellaneous	nsaids	1	0.5
2010	miscellaneous	hobet	1	0.5
2010	miscellaneous	cabinetlevel	1	0.5
2010	miscellaneous	mlk	1	0.5
2010	miscellaneous	confederations cup	1	0.5
2010	miscellaneous	sound strike	1	0.436
2010	miscellaneous	major league props	1	0.5
2010	miscellaneous	big oil bailout	1	0.44865
2010	miscellaneous	macondo	1	0.5
2010	miscellaneous	discovery enterprise	1	0.5
2010	miscellaneous	phoenix rising	1	0.5
2010	miscellaneous	islamic mexican catholic	1	0.5
2010	miscellaneous	silent majority	1	0.5
2010	miscellaneous	river denial	1	0.5
2010	miscellaneous	father coughlin	1	0.5
2010	miscellaneous	zubaydah	1	0.5
2010	miscellaneous	new significant impact	1	0.60115
2010	miscellaneous	energy policy	1	0.6366
2010	miscellaneous	cheney energy bill	1	0.6366
2010	miscellaneous	francisco	1	0.5
2010	miscellaneous	middle east peace chronology	1	0.77115
2010	miscellaneous	turkishsyrianiranian	1	0.5
2010	miscellaneous	sombrero	1	0.5
2010	miscellaneous	tort liability index	1	0.39885
2010	miscellaneous	miller	1	0.5
2010	miscellaneous	aryan women	1	0.5
2010	miscellaneous	american nazi	1	0.5
2010	miscellaneous	allies	1	0.5
2010	miscellaneous	kike	1	0.5
2010	miscellaneous	us nazi	1	0.5
2010	miscellaneous	anticommunists	1	0.5
2010	miscellaneous	kill gays	1	0.15460000000000002
2010	miscellaneous	medicare 	1	0.5
2010	miscellaneous	shell oil	1	0.5
2010	miscellaneous	business diversity elites	1	0.5
2010	miscellaneous	liberal lie	1	0.5
2010	miscellaneous	cause for concern	1	0.5
2010	miscellaneous	list u don	1	0.5
2010	miscellaneous	american jobs	1	0.5
2010	miscellaneous	valdez	1	0.5
2010	miscellaneous	harvardbased	1	0.5
2010	miscellaneous	guardian hay	1	0.5
2010	miscellaneous	 roncalli	1	0.5
2010	miscellaneous	miamibased	1	0.5
2010	miscellaneous	superfund	1	0.5
2010	miscellaneous	three little pigs	1	0.5
2010	miscellaneous	hung	1	0.5
2010	miscellaneous	metal drums	1	0.5
2010	miscellaneous	marianas islands	1	0.5
2010	miscellaneous	the room	1	0.5
2010	miscellaneous	matter with kansas	1	0.5129
2010	miscellaneous	attackerman	1	0.5
2010	miscellaneous	baneberry	1	0.5
2010	miscellaneous	field negro	1	0.5
2010	miscellaneous	walsh	1	0.5
2010	miscellaneous	criminalizing politics	1	0.5
2010	miscellaneous	power line	1	0.5
2010	miscellaneous	criminalizing conservatism	1	0.5
2010	miscellaneous	senator specter	1	0.5
2010	miscellaneous	god almighty	1	0.6366
2010	miscellaneous	shame moments	1	0.26165
2010	miscellaneous	drill baby drill 	1	0.5
2010	miscellaneous	kaliningrad	1	0.5
2010	miscellaneous	ixtoc	1	0.5
2010	miscellaneous	world  commandments	1	0.5
2010	miscellaneous	preparedness expo	1	0.5
2010	miscellaneous	becklike	1	0.5
2010	miscellaneous	hdm	1	0.5
2010	miscellaneous	top kill	1	0.20029999999999998
2010	miscellaneous	axis	1	0.5
2010	miscellaneous	us naval	1	0.5
2010	miscellaneous	kanes	1	0.5
2010	miscellaneous	happy nigger	1	0.42345
2010	miscellaneous	ifc media project	1	0.5
2010	miscellaneous	danbury baptists	1	0.5
2010	miscellaneous	barbary	1	0.5
2010	miscellaneous	best interests	1	0.86755
2010	miscellaneous	midsummer classic	1	0.5
2010	miscellaneous	best of interests	1	0.86755
2010	miscellaneous	george  rentboy	1	0.5
2010	miscellaneous	heath	1	0.5
2010	miscellaneous	vietnamese americans	1	0.5
2010	miscellaneous	days when god wore	1	0.6366
2010	miscellaneous	schecter	1	0.5
2010	miscellaneous	beltwayindustrial	1	0.5
2010	miscellaneous	emerging new age	1	0.5
2010	miscellaneous	social justice	1	0.76335
2010	miscellaneous	bluegrass	1	0.5
2010	miscellaneous	public school civil rights act	1	0.5
2010	miscellaneous	hate whitey day	1	0.21405000000000002
2010	miscellaneous	interstate	1	0.5
2010	miscellaneous	freemanstyle	1	0.5
2010	miscellaneous	epa	1	0.5
2010	miscellaneous	eye	1	0.5
2010	miscellaneous	merkleylevin	1	0.5
2010	miscellaneous	unaffordable insurance	1	0.5
2010	miscellaneous	emergency broadcast system	1	0.30910000000000004
2010	miscellaneous	history	1	0.5
2010	miscellaneous	immoral minority teabagger	1	0.2706
2010	miscellaneous	bowling green country club	1	0.5
2010	miscellaneous	arabicspeaking	1	0.5
2010	miscellaneous	mini super tuesday	1	0.7997000000000001
2010	miscellaneous	zen master	1	0.5
2010	miscellaneous	teas partiers	1	0.625
2010	miscellaneous	amazon	1	0.58895
2010	miscellaneous	defense departmentsupported	1	0.5640000000000001
2010	miscellaneous	single payer	1	0.5
2010	miscellaneous	us drug war	1	0.20029999999999998
2010	miscellaneous	democratled	1	0.5
2010	miscellaneous	internetbased	1	0.5
2010	miscellaneous	mr awlaki	1	0.5
2010	miscellaneous	japanese americans during world war ii	1	0.20029999999999998
2010	miscellaneous	japanese exclusion league	1	0.352
2010	miscellaneous	antijapanese	1	0.5
2010	miscellaneous	american japanese	1	0.5
2010	miscellaneous	antijapanese league	1	0.5
2010	miscellaneous	pew poll	1	0.5
